DEPTH(m),RHOB(g_cm^3),DRHO,DRRT,PEF,IDRO,IDDR,IDPE,MRP_T2(%),BFV_T2(%),FFV_T2(%),T2LM_T2(ms),TNPH(%),GR(gAPI)
261.5424,1.8877,0.0984,0.012,3.2267,1.8882,0.0947,3.3291,35.6183,35.6183,0.0,2.8494,52.699,77.5293
261.6948,1.8945,0.095,0.0117,3.2507,1.8978,0.0921,3.2866,35.8157,35.8157,0.0,2.8037,55.4197,76.7101
261.8472,1.8987,0.092,0.0068,3.2849,1.907,0.0935,3.2993,36.2045,36.2045,0.0,2.8219,54.3714,71.4033
261.9996,1.8989,0.0846,0.0072,3.2439,1.9055,0.0881,3.4371,36.4682,36.4682,0.0,2.7907,54.8674,70.8495
262.152,1.9032,0.0832,0.0115,3.2677,1.9051,0.0826,3.6045,36.3898,36.3898,0.0,2.7927,55.5337,71.3344
262.3044,1.9053,0.0777,0.0027,3.2924,1.9131,0.0798,3.5395,36.478,36.478,0.0,2.8453,56.2392,74.254
262.4568,1.9159,0.0767,0.01,3.2895,1.9219,0.0775,3.4744,36.4308,36.4308,0.0,2.8574,56.8692,73.1582
262.6092,1.9195,0.0707,0.0131,3.2822,1.926,0.074,3.3834,36.4493,36.4493,0.0,2.8021,54.0833,72.344
262.7616,1.9204,0.0609,0.012,3.3007,1.9188,0.0573,3.2828,36.6274,36.6274,0.0,2.7283,53.4652,71.4104
262.914,1.9281,0.0589,0.0073,3.3522,1.9371,0.0618,3.5254,36.8272,36.8272,0.0,2.7221,52.9586,72.0802
263.0664,1.9299,0.0608,0.0062,3.3598,1.9359,0.0616,3.4698,36.5493,36.3312,0.2182,2.8555,52.108,74.4955
263.2188,1.9345,0.0738,0.0141,3.3127,1.94,0.0725,3.1731,36.9327,36.6649,0.2678,2.8656,52.3136,75.2989
263.3712,1.9147,0.0747,0.0166,3.2768,1.9232,0.0735,3.1489,36.5662,36.2259,0.3403,2.8813,51.5379,75.279
263.5236,1.9153,0.0836,0.0094,3.3406,1.9247,0.0871,3.2073,36.007,35.6521,0.3549,2.8945,51.19,70.6342
263.676,1.914,0.0866,0.0099,3.3612,1.9194,0.0887,3.4369,35.3147,34.9456,0.3691,2.9164,49.7341,69.1408
263.8284,1.9211,0.0925,0.0096,3.3408,1.9234,0.0928,3.2905,34.9558,34.7598,0.1961,2.8083,48.1253,72.7021
263.9808,1.917,0.0913,0.0194,3.2716,1.9102,0.0838,3.1685,34.6849,34.3989,0.286,2.8347,51.0194,78.7512
264.1332,1.9122,0.0944,0.0168,3.2577,1.9118,0.0905,3.2958,34.4039,34.1343,0.2696,2.8014,52.5799,79.8372
264.2856,1.9042,0.0944,0.0215,3.3205,1.9001,0.0902,3.2908,34.2542,34.0238,0.2304,2.8157,55.3454,76.0142
264.438,1.9021,0.0952,0.0323,3.3346,1.8944,0.0915,3.2913,34.0448,33.7224,0.3224,2.9454,55.8307,73.7907
264.5904,1.9048,0.0937,0.0326,3.3154,1.9,0.0902,3.1804,33.5895,33.4692,0.1202,2.862,56.5053,73.9171
264.7428,1.9079,0.0947,0.0207,3.2954,1.9247,0.1002,3.5234,33.8302,33.7431,0.0872,2.8792,55.0131,74.9359
264.8952,1.9042,0.0949,0.0248,3.2681,1.9093,0.0915,3.3863,33.7241,33.6037,0.1204,2.8996,53.8945,73.7617
265.0476,1.8961,0.089,0.0293,3.3013,1.9081,0.088,3.3192,33.867,33.8339,0.0332,2.8685,52.4838,74.7789
265.2,1.9011,0.077,0.0272,3.2595,1.912,0.0758,3.2028,34.0236,34.0236,0.0,2.86,53.4491,74.9737
265.3524,1.9088,0.0656,0.032,3.296,1.9121,0.0598,3.2979,34.6472,34.6472,0.0,2.8788,52.5974,75.5156
265.5048,1.9231,0.0603,0.042,3.2596,1.9243,0.0468,3.3222,35.0957,35.0078,0.0879,2.9081,52.5672,75.4118
265.6572,1.9059,0.0444,0.0633,3.3566,1.9163,0.0314,3.3432,35.5092,35.5092,0.0,2.8916,52.3235,78.0404
265.8096,1.8997,0.0249,0.0749,3.4412,1.9117,0.0125,3.4166,35.7978,35.62,0.1778,2.963,53.3868,78.9757
265.962,1.9069,0.012,0.0671,3.5242,1.9228,0.0055,3.4881,36.0082,35.6819,0.3263,3.0086,53.8749,79.6957
266.1144,1.9347,0.0128,0.0442,3.5623,1.9374,0.0065,3.5545,36.5841,36.3233,0.2608,3.0041,54.4266,76.7929
266.2668,1.9438,0.0134,0.0382,3.57,1.9389,0.0081,3.6845,36.9218,36.9218,0.0,2.9267,54.9509,77.2154
266.4192,1.9382,0.0098,0.0524,3.4812,1.9311,0.0005,3.6576,37.1646,37.1646,0.0,2.9137,53.9974,77.4885
266.5716,1.9261,0.0093,0.0696,3.4124,1.9317,-0.0041,3.4673,37.4187,37.4187,0.0,2.9628,51.1475,77.8756
266.724,1.9264,0.0135,0.0777,3.3418,1.9231,-0.0046,3.4122,37.644,37.644,0.0,3.0128,49.7225,76.8953
266.8764,1.9268,0.0173,0.0813,3.4247,1.9276,-0.0029,3.4859,38.4558,38.4558,0.0,2.9959,51.36,75.8473
267.0288,1.9367,0.0268,0.0701,3.3379,1.9356,0.0126,3.4106,39.4837,39.4837,0.0,2.9843,52.7241,74.377
267.1812,1.9328,0.0415,0.068,3.3087,1.9403,0.0338,3.5258,39.6384,39.6384,0.0,2.9692,54.0858,72.1481
267.3336,1.9219,0.0573,0.0825,3.272,1.9264,0.0436,3.4221,40.4114,40.4114,0.0,2.9837,56.065,73.4474
267.486,1.8986,0.0747,0.1134,3.3136,1.9191,0.0574,3.3943,40.439,40.439,0.0,2.9704,55.1383,74.2643
267.6384,1.8561,0.0857,0.135,3.3736,1.8773,0.0533,3.3389,39.8432,39.7683,0.0749,2.9896,53.6827,75.9529
267.7908,1.8195,0.0825,0.1043,3.2952,1.8494,0.0607,3.2839,39.5733,39.5733,0.0,2.8953,51.2259,75.5438
267.9432,1.8246,0.0858,0.0661,3.2214,1.8459,0.0689,3.0315,39.6258,39.3949,0.2309,3.1181,52.692,77.105
268.0956,1.828,0.0741,0.0261,3.1709,1.8568,0.083,3.5212,39.3975,38.9534,0.4441,3.2373,55.4303,77.3729
268.248,1.8509,0.0736,0.0334,3.2579,1.8604,0.0845,3.4925,38.8969,38.2645,0.6324,3.3482,57.8069,77.1336
268.4004,1.848,0.0635,0.0578,3.341,1.8416,0.0506,3.2794,39.0447,38.4871,0.5576,3.2688,59.892,76.7455
268.5528,1.8734,0.0663,0.0724,3.293,1.873,0.0529,3.1385,38.3934,38.0819,0.3116,3.1508,57.4117,77.0376
268.7052,1.904,0.0902,0.0571,3.2387,1.9185,0.0872,3.2688,37.5146,37.0565,0.4581,3.2092,55.7293,76.7598
268.8576,1.9002,0.1019,0.0451,3.2544,1.9065,0.0951,3.259,37.3977,37.3759,0.0219,2.9434,52.975,76.3745
269.01,1.8982,0.1147,0.0388,3.3107,1.9025,0.1075,3.3088,36.7268,36.7268,0.0,2.9124,53.6304,75.4882
269.1624,1.8742,0.1014,0.0456,3.2465,1.8772,0.0954,3.2626,36.2236,36.2236,0.0,2.8818,52.717,76.307
269.3148,1.8698,0.0908,0.0422,3.1844,1.8656,0.0812,3.0552,36.5773,36.5773,0.0,2.8747,53.8939,77.7533
269.4672,1.8678,0.0697,0.0301,3.1442,1.8697,0.0662,3.1099,35.7894,35.7894,0.0,2.9315,54.4214,79.284
269.6196,1.8821,0.062,0.0117,3.1863,1.887,0.061,3.2364,35.0368,35.0368,0.0,2.8679,54.5423,78.3904
269.772,1.8968,0.0644,0.0227,3.1323,1.8892,0.055,2.9842,35.1921,35.1921,0.0,2.8743,53.9238,77.8828
269.9244,1.9013,0.0755,0.0318,3.1397,1.9017,0.0671,3.0247,35.6417,35.6417,0.0,2.8164,53.6055,79.6397
270.0768,1.8945,0.0723,0.0301,3.1848,1.9038,0.0697,3.0673,34.8523,34.8523,0.0,2.8247,53.752,79.7782
270.2292,1.882,0.0543,0.0299,3.2713,1.8839,0.0474,3.1469,34.9317,34.9317,0.0,2.7848,54.167,80.4014
270.3816,1.8817,0.0462,0.0324,3.2506,1.8881,0.0411,3.1475,34.5466,34.5466,0.0,2.7538,51.7233,79.2243
270.534,1.8714,0.0376,0.0337,3.2189,1.8762,0.0328,3.2134,33.629,33.629,0.0,2.7631,52.4568,77.6526
270.6864,1.8777,0.0434,0.0316,3.2682,1.8811,0.0385,3.1725,33.5426,33.5426,0.0,2.8055,51.7332,76.6744
270.8388,1.8665,0.0333,0.0363,3.3389,1.861,0.0219,3.2367,34.0528,34.0528,0.0,2.7715,54.8254,75.6074
270.9912,1.8789,0.0398,0.0217,3.3671,1.88,0.0347,3.3066,34.1547,34.0583,0.0965,2.8432,53.4484,75.5031
271.1436,1.8782,0.0327,0.0224,3.362,1.8656,0.0218,3.3128,34.6881,34.527,0.1611,2.8412,54.1846,74.3468
271.296,1.8895,0.0349,0.021,3.3832,1.8847,0.0271,3.2887,34.8762,34.69,0.1861,2.8469,53.6593,73.2658
271.4484,1.8988,0.0355,0.0192,3.4393,1.8997,0.0344,3.401,35.2079,34.7855,0.4224,2.9711,54.4749,77.0424
271.6008,1.9156,0.0461,0.0229,3.3956,1.9129,0.0397,3.3147,35.1937,34.7575,0.4362,3.0235,53.2542,77.1443
271.7532,1.9268,0.0534,0.0216,3.3646,1.9289,0.0504,3.3632,35.2174,35.1518,0.0657,2.8207,53.8537,79.7767
271.9056,1.9213,0.0476,0.0299,3.1813,1.9202,0.0381,3.0941,35.1898,34.9605,0.2292,2.9615,53.9467,77.819
272.058,1.9206,0.046,0.04,3.1419,1.9262,0.0396,3.2103,35.2511,35.1221,0.129,2.9824,54.4571,81.1919
272.2104,1.9096,0.0446,0.0391,3.095,1.92,0.0413,3.0388,35.8204,35.5287,0.2917,3.0927,54.2019,77.9733
272.3628,1.903,0.0408,0.0247,3.2711,1.9017,0.0353,3.2255,35.8668,35.5013,0.3655,3.0994,54.7653,78.4248
272.5152,1.895,0.0248,0.0162,3.3208,1.8897,0.0201,3.3161,35.5558,35.1848,0.3709,3.1139,54.8633,76.3442
272.6676,1.9191,0.0269,0.0375,3.3405,1.9138,0.0193,3.3428,35.5954,35.1609,0.4345,3.0991,53.294,77.5822
272.82,1.9168,0.0234,0.0406,3.3405,1.9087,0.0101,3.2091,35.7881,35.3734,0.4147,3.0927,52.4577,78.6275
272.9724,1.9327,0.0393,0.0318,3.3535,1.9328,0.0305,3.2489,36.2531,35.8176,0.4355,3.1259,51.6565,77.218
273.1248,1.9255,0.0393,0.0244,3.3593,1.9397,0.0412,3.2685,35.7104,35.7104,0.0,2.882,53.2642,78.6868
273.2772,1.9426,0.0519,0.0321,3.3084,1.9504,0.0493,3.2129,35.1369,35.1369,0.0,2.7966,53.9715,77.5546
273.4296,1.9336,0.0494,0.0394,3.271,1.9405,0.0462,3.2579,35.445,35.2673,0.1777,2.8813,54.2455,80.3121
273.582,1.9264,0.0469,0.041,3.2585,1.9254,0.0414,3.2822,35.7321,35.6115,0.1205,2.8316,52.4699,79.1517
273.7344,1.9294,0.0474,0.0398,3.2743,1.9281,0.0393,3.2638,35.8679,35.6975,0.1704,2.7984,51.8571,80.1479
273.8868,1.9314,0.0484,0.0392,3.3055,1.9285,0.0388,3.2512,35.48,35.48,0.0,2.6845,53.0361,78.0488
274.0392,1.9329,0.0502,0.0307,3.3116,1.9424,0.0472,3.3313,35.5681,35.5681,0.0,2.6795,54.966,80.4935
274.1916,1.943,0.0567,0.0399,3.2775,1.9548,0.0527,3.3115,36.0205,36.0205,0.0,2.6609,54.8328,80.6236
274.344,1.9207,0.0447,0.0741,3.2897,1.9189,0.0264,3.3912,35.9895,35.9895,0.0,2.648,55.4199,81.2372
274.4964,1.9164,0.0373,0.1046,3.3556,1.9105,0.0071,3.3561,35.4521,35.4521,0.0,2.6694,54.3347,81.4732
274.6488,1.9192,0.036,0.1191,3.3991,1.9159,0.0038,3.4036,34.8962,34.8962,0.0,2.6538,55.9742,79.9967
274.8012,1.9435,0.0571,0.0885,3.3655,1.9607,0.0412,3.2383,34.7386,34.7386,0.0,2.6281,56.1671,80.5819
274.9536,1.9599,0.0809,0.0689,3.2945,1.9746,0.0714,3.2512,35.3806,35.3806,0.0,2.6869,54.5709,79.7158
275.106,1.9406,0.0901,0.0449,3.2763,1.9423,0.0805,3.1646,35.4492,35.4492,0.0,2.7193,55.5416,80.5203
275.2584,1.9354,0.0985,0.0316,3.2769,1.9366,0.0926,3.2693,35.2622,35.2622,0.0,2.7165,55.5909,81.5774
275.4108,1.9035,0.0808,0.0332,3.2931,1.9098,0.0748,3.3057,34.9851,34.9851,0.0,2.718,55.4572,82.1499
275.5632,1.9017,0.0629,0.0311,3.2906,1.9071,0.0571,3.3537,34.7351,34.7351,0.0,2.7196,53.953,81.3463
275.7156,1.9014,0.0496,0.0274,3.3241,1.9133,0.048,3.4298,34.8687,34.5911,0.2776,2.8561,54.8624,80.7173
275.868,1.9301,0.0556,0.0485,3.2332,1.9355,0.0482,3.208,33.9861,33.7597,0.2265,2.8412,56.2271,80.2166
276.0204,1.9359,0.0648,0.0557,3.2698,1.9513,0.0591,3.2739,33.8504,33.357,0.4934,2.9988,55.3963,81.8805
276.1728,1.9339,0.0659,0.0776,3.1944,1.9451,0.0547,3.2134,33.6571,33.3104,0.3467,2.8926,53.1075,82.0954
276.3252,1.9245,0.0666,0.0825,3.2932,1.9385,0.0546,3.2894,33.2974,33.1482,0.1492,2.7511,52.1135,82.029
276.4776,1.9183,0.0638,0.0726,3.2353,1.9278,0.0521,3.2212,32.8773,32.6442,0.2331,2.7199,51.6804,79.8857
276.63,1.9239,0.0714,0.0498,3.2976,1.9257,0.0627,3.3215,32.967,32.594,0.373,2.8046,51.4526,77.7633
276.7824,1.9183,0.069,0.0408,3.2624,1.914,0.0593,3.1548,32.6501,32.3154,0.3347,2.7217,53.1887,77.8412
276.9348,1.9299,0.0791,0.0417,3.2888,1.9278,0.0704,3.2725,32.5352,32.1652,0.3699,2.7617,54.4322,80.2743
277.0872,1.9202,0.0813,0.0545,3.2701,1.9141,0.0676,3.1701,32.323,32.0483,0.2748,2.7597,54.5967,81.3595
277.2396,1.9285,0.0838,0.0343,3.2437,1.9273,0.0762,3.1398,32.6437,32.3337,0.31,2.8299,54.2956,80.0862
277.392,1.9081,0.0681,0.0336,3.2893,1.9072,0.0615,3.2654,32.6895,32.4432,0.2464,2.7834,52.7302,78.9539
277.5444,1.9275,0.0696,0.0254,3.2728,1.9313,0.0694,3.4007,33.2517,32.9411,0.3105,2.8199,52.4683,76.6575
277.6968,1.9249,0.078,0.0369,3.3028,1.9156,0.0674,3.1705,32.7782,32.7782,0.0,2.6754,51.0292,76.315
277.8492,1.9341,0.0941,0.0321,3.2117,1.9362,0.0889,3.0657,32.938,32.938,0.0,2.6905,51.9674,78.3102
278.0016,1.9066,0.0793,0.0322,3.2113,1.9032,0.0725,3.0553,32.7415,32.7415,0.0,2.6935,52.208,79.8492
278.154,1.9144,0.073,0.0277,3.2351,1.9128,0.0665,3.1307,32.7082,32.7082,0.0,2.7659,53.1673,79.0629
278.3064,1.9279,0.0668,0.0379,3.3168,1.9238,0.0569,3.3952,32.0309,32.0309,0.0,2.742,52.7185,75.2584
278.4588,1.9472,0.0752,0.0364,3.2923,1.9517,0.0676,3.2695,31.5905,31.5905,0.0,2.7305,52.7857,74.454
278.6112,1.9472,0.0787,0.0334,3.2884,1.9535,0.0734,3.2724,31.3546,31.3546,0.0,2.6979,51.6968,74.2847
278.7636,1.9446,0.0802,0.0302,3.2598,1.9492,0.074,3.2643,30.9211,30.9211,0.0,2.6753,51.7209,76.2747
278.916,1.9608,0.0941,0.0248,3.266,1.9617,0.0878,3.1873,30.8548,30.8548,0.0,2.6717,53.9574,80.2307
279.0684,1.9538,0.1049,0.0247,3.2528,1.954,0.0985,2.9912,30.3096,30.3096,0.0,2.7003,55.2229,82.6712
279.2208,1.9381,0.1147,0.0116,3.1788,1.9441,0.1145,2.9443,29.3036,29.3036,0.0,2.7527,55.5873,81.3395
279.3732,1.9152,0.1136,0.0116,3.1816,1.9198,0.1145,3.0281,29.5541,29.5541,0.0,2.7799,53.4948,77.6122
279.5256,1.91,0.1116,0.0143,3.1183,1.9105,0.1108,3.191,29.1098,29.1098,0.0,2.7411,52.8487,76.9876
279.678,1.9128,0.1129,0.0126,3.1904,1.9134,0.1102,3.2385,29.8888,29.8888,0.0,2.7769,52.7604,77.8112
279.8304,1.9116,0.1126,0.0215,3.248,1.9172,0.1105,3.2739,30.2997,30.2997,0.0,2.7917,52.0385,78.6763
279.9828,1.9098,0.1116,0.025,3.3114,1.9127,0.1076,3.3876,30.7218,30.7218,0.0,2.8061,52.4289,80.1524
280.1352,1.9123,0.1081,0.0266,3.2612,1.9087,0.0997,3.3061,31.1568,31.1568,0.0,2.7872,51.8163,82.5695
280.2876,1.911,0.1042,0.0186,3.2361,1.9078,0.1018,3.32,31.0477,31.0477,0.0,2.7746,52.4304,85.1146
280.44,1.9123,0.1001,0.0181,3.186,1.9073,0.0935,3.1089,31.7322,31.7322,0.0,2.8519,53.5762,84.7865
280.5924,1.9065,0.0959,0.023,3.2153,1.8973,0.087,3.1887,31.6667,31.6667,0.0,2.847,55.5607,84.1856
280.7448,1.9108,0.0955,0.0365,3.2024,1.9015,0.0842,3.1144,32.288,32.2686,0.0194,2.8436,54.9849,81.8356
280.8972,1.907,0.0893,0.0393,3.1994,1.8997,0.0779,3.091,32.984,32.984,0.0,2.8219,54.0488,79.8148
281.0496,1.9101,0.0834,0.0304,3.1768,1.9132,0.0795,3.3143,33.3484,33.3484,0.0,2.7638,52.5651,77.9461
281.202,1.9143,0.0757,0.0273,3.1996,1.9148,0.0717,3.5291,33.6766,33.6766,0.0,2.783,53.8208,79.3482
281.3544,1.9216,0.0718,0.0274,3.2676,1.932,0.0714,3.4333,33.6894,33.6894,0.0,2.7396,53.5538,78.3244
281.5068,1.9246,0.0694,0.0318,3.3561,1.9217,0.0611,3.2757,33.6393,33.6393,0.0,2.7234,53.2834,79.2273
281.6592,1.9188,0.0642,0.0339,3.3184,1.9257,0.0604,3.2662,33.5188,33.5188,0.0,2.7375,50.5668,77.7685
281.8116,1.9245,0.0673,0.0396,3.2986,1.9372,0.0643,3.2686,33.5356,33.5356,0.0,2.7471,50.0902,80.431
281.964,1.9181,0.0679,0.0428,3.3001,1.9219,0.0601,3.2913,33.2511,33.2511,0.0,2.7486,49.7321,78.4444
282.1164,1.9277,0.0759,0.0391,3.3368,1.9283,0.067,3.3444,32.9559,32.9559,0.0,2.6693,51.6804,79.3909
282.2688,1.907,0.0647,0.0379,3.3426,1.9035,0.0555,3.2687,33.0727,33.0727,0.0,2.6804,52.8357,79.1266
282.4212,1.9034,0.0543,0.0302,3.3182,1.9032,0.048,3.2487,33.0217,33.0217,0.0,2.6743,54.276,78.641
282.5736,1.8884,0.0347,0.0385,3.2691,1.8911,0.0297,3.2468,33.4409,33.4409,0.0,2.6583,54.778,78.6955
282.726,1.9015,0.0291,0.0445,3.2702,1.897,0.014,3.0836,33.3157,33.3157,0.0,2.6597,54.3611,76.6874
282.8784,1.9105,0.0237,0.0457,3.2917,1.8983,0.0046,3.1121,33.2602,33.2602,0.0,2.651,54.6538,77.3198
283.0308,1.9155,0.0197,0.0445,3.3436,1.9035,0.002,3.2199,33.0736,33.0736,0.0,2.6693,53.9693,77.6467
283.1832,1.926,0.0221,0.0343,3.3507,1.9311,0.0208,3.2774,32.9899,32.9899,0.0,2.6958,54.1708,78.3883
283.3356,1.9373,0.0338,0.0607,3.3145,1.9365,0.0245,3.2932,33.0692,33.0692,0.0,2.6816,53.1272,77.2947
283.488,1.9409,0.0441,0.0883,3.3164,1.9432,0.028,3.3301,33.2118,33.2118,0.0,2.7118,52.9771,76.0464
283.6404,1.9458,0.0601,0.1022,3.3654,1.9557,0.0425,3.2802,33.4324,33.4324,0.0,2.7544,52.9589,76.4939
283.7928,1.9339,0.0568,0.0959,3.3729,1.9422,0.0392,3.2696,33.5551,33.5551,0.0,2.7726,53.0187,77.6782
283.9452,1.9346,0.0508,0.1175,3.3592,1.9453,0.0387,3.2453,33.634,33.634,0.0,2.7366,52.2055,79.6758
284.0976,1.9266,0.0552,0.1754,3.3606,1.9309,0.0156,3.2848,33.779,33.779,0.0,2.7114,52.979,80.673
284.25,1.9269,0.0555,0.2032,3.3862,1.9335,0.0115,3.37,33.1281,33.1281,0.0,2.7088,52.7617,82.4731
284.4024,1.93,0.0582,0.192,3.3876,1.9361,0.0168,3.4349,33.0112,33.0112,0.0,2.7107,53.5856,79.639
284.5548,1.9284,0.0577,0.1605,3.3707,1.9418,0.0265,3.4767,32.959,32.959,0.0,2.7202,54.104,79.9608
284.7072,1.9334,0.0623,0.1316,3.3986,1.949,0.0382,3.3868,32.2742,32.2742,0.0,2.7152,56.4507,80.018
284.8596,1.9306,0.0608,0.1223,3.3275,1.9384,0.0362,3.3557,31.918,31.918,0.0,2.6904,58.3468,81.1909
285.012,1.9207,0.047,0.0922,3.3227,1.9281,0.0272,3.2375,31.4554,31.4554,0.0,2.6782,55.3311,78.9997
285.1644,1.9296,0.0474,0.0787,3.2687,1.935,0.0336,3.2268,31.0436,31.0436,0.0,2.6658,53.4515,74.9684
285.3168,1.9221,0.041,0.065,3.3305,1.9259,0.0293,3.2163,30.7046,30.7046,0.0,2.6181,51.0289,74.5453
285.4692,1.9405,0.0535,0.0647,3.2896,1.9422,0.0412,3.262,30.2874,30.2874,0.0,2.6107,51.5684,73.4216
285.6216,1.915,0.0402,0.0782,3.2583,1.9299,0.0309,3.2446,30.2795,30.2795,0.0,2.6339,52.5133,75.4959
285.774,1.9117,0.0465,0.0778,3.2868,1.9296,0.0361,3.2912,29.8894,29.8894,0.0,2.7024,54.2573,76.9607
285.9264,1.899,0.0447,0.0773,3.2897,1.9111,0.032,3.1578,30.5174,30.374,0.1434,2.8261,54.8642,80.4209
286.0788,1.9044,0.0514,0.0654,3.3868,1.9053,0.0374,3.2151,30.5419,30.5237,0.0182,2.7455,56.3983,82.0526
286.2312,1.9007,0.0412,0.0564,3.4172,1.9028,0.0295,3.2002,30.5595,30.5071,0.0524,2.7753,56.7202,80.8254
286.3836,1.8958,0.0374,0.0585,3.4467,1.8902,0.0218,3.301,30.8065,30.6737,0.1328,2.808,56.1036,79.8905
286.536,1.8884,0.0355,0.0636,3.3919,1.8869,0.0203,3.3408,30.9544,30.5975,0.357,2.9738,54.3842,78.8845
286.6884,1.8891,0.0447,0.0694,3.3086,1.8877,0.0269,3.2633,31.321,30.9855,0.3355,2.9491,53.0139,79.3639
286.8408,1.8814,0.0518,0.0731,3.3442,1.8851,0.036,3.3023,31.3921,31.0163,0.3758,2.9971,52.8094,78.0346
286.9932,1.8777,0.0544,0.076,3.3197,1.8726,0.0407,3.3114,31.0947,30.7657,0.329,2.983,52.8746,77.7407
287.1456,1.869,0.05,0.0658,3.4369,1.8767,0.0466,3.5981,31.1452,30.9547,0.1904,2.8654,54.2322,74.5961
287.298,1.8572,0.0372,0.0756,3.4682,1.8692,0.0403,3.5945,30.6132,30.6132,0.0,2.753,54.2414,75.0471
287.4504,1.8646,0.0405,0.0609,3.4913,1.8682,0.0389,3.415,30.4542,30.4542,0.0,2.7047,54.7626,75.9238
287.6028,1.8658,0.0369,0.0551,3.4668,1.8725,0.0335,3.4201,29.8587,29.8587,0.0,2.7096,55.2563,78.5073
287.7552,1.8848,0.042,0.0284,3.4828,1.889,0.0382,3.5507,29.5616,29.5616,0.0,2.7455,56.6259,80.8282
287.9076,1.8796,0.0318,0.0416,3.5475,1.8837,0.0251,3.5141,29.5751,29.5751,0.0,2.694,55.1817,80.213
288.06,1.8844,0.0346,0.0569,3.5512,1.8845,0.023,3.6066,29.6566,29.6566,0.0,2.7473,52.7642,80.1597
288.2124,1.8767,0.0337,0.0728,3.4164,1.8727,0.016,3.275,29.8198,29.8198,0.0,2.7701,52.8341,77.2026
288.3648,1.8845,0.0365,0.0563,3.3542,1.8872,0.0257,3.4336,30.125,30.125,0.0,2.8058,52.4867,75.6266
288.5172,1.8865,0.0372,0.0435,3.3772,1.8861,0.0265,3.3728,30.2156,30.2156,0.0,2.759,54.7581,76.8435
288.6696,1.8878,0.0374,0.0372,3.5342,1.8865,0.0288,3.4369,30.7029,30.7029,0.0,2.7197,52.9446,77.3338
288.822,1.8817,0.0343,0.0531,3.5288,1.8763,0.0193,3.2913,30.4901,30.4901,0.0,2.799,53.0759,79.0833
288.9744,1.8805,0.0361,0.0512,3.4986,1.8763,0.0245,3.2753,30.618,30.618,0.0,2.7926,53.0344,77.7922
289.1268,1.8813,0.0299,0.0626,3.384,1.879,0.0195,3.3622,31.0905,31.0905,0.0,2.7922,53.8284,76.311
289.2792,1.8902,0.0325,0.0567,3.4739,1.8943,0.0294,3.626,30.6535,30.6535,0.0,2.7095,53.7618,76.7813
289.4316,1.8937,0.0235,0.0595,3.4864,1.8866,0.0071,3.3446,30.0239,30.0239,0.0,2.6595,53.1314,78.0262
289.584,1.902,0.0238,0.0559,3.4833,1.8978,0.0103,3.3372,30.2584,30.2584,0.0,2.752,53.7663,81.1892
289.7364,1.9017,0.0222,0.0468,3.5515,1.8995,0.0097,3.4153,30.6225,30.6225,0.0,2.6602,54.8533,82.1614
289.8888,1.9077,0.0235,0.0304,3.5714,1.9113,0.0185,3.5531,30.7389,30.7389,0.0,2.6301,55.0824,81.3714
290.0412,1.908,0.0243,0.0235,3.6774,1.9244,0.0259,3.6509,30.303,30.303,0.0,2.6189,53.0934,80.8916
290.1936,1.9087,0.0203,0.0338,3.5284,1.9195,0.02,3.4746,30.274,30.274,0.0,2.6426,52.2283,79.6138
290.346,1.9015,0.0151,0.0532,3.5007,1.9111,0.0091,3.3298,30.0361,30.0361,0.0,2.675,52.2969,78.1364
290.4984,1.8979,0.0144,0.0693,3.4751,1.9052,0.0055,3.3344,30.1202,30.1202,0.0,2.652,54.5295,80.9633
290.6508,1.8936,0.013,0.0777,3.5026,1.9057,0.0011,3.316,30.0159,30.0159,0.0,2.6449,54.7811,80.2615
290.8032,1.8948,0.0159,0.0879,3.4609,1.8979,0.0004,3.2994,29.3684,29.3684,0.0,2.6474,55.1256,82.0306
290.9556,1.8972,0.0136,0.0882,3.4523,1.9026,-0.0017,3.4186,29.5157,29.5157,0.0,2.7,53.2465,78.0452
291.108,1.9078,0.0181,0.084,3.377,1.9025,-0.0026,3.2189,29.6803,29.6803,0.0,2.7356,52.6207,79.1205
291.2604,1.9205,0.0288,0.07,3.3868,1.9179,0.0132,3.3387,29.6099,29.6099,0.0,2.6842,52.2002,77.6061
291.4128,1.9253,0.044,0.0696,3.2823,1.9362,0.0354,3.2087,29.538,29.3906,0.1475,2.825,52.7253,78.5401
291.5652,1.9132,0.0524,0.0785,3.353,1.9216,0.0374,3.2967,29.5992,29.5992,0.0,2.7828,53.38,79.7288
291.7176,1.905,0.0577,0.0708,3.29,1.9109,0.0452,3.3047,29.8161,29.8161,0.0,2.731,53.8107,82.5568
291.87,1.9029,0.0534,0.0582,3.3401,1.8991,0.0469,3.4831,29.7267,29.7267,0.0,2.7101,53.607,80.7533
292.0224,1.9137,0.0448,0.0609,3.2145,1.912,0.0358,3.3449,29.7156,29.7156,0.0,2.6773,54.2287,78.2847
292.1748,1.9237,0.0354,0.0599,3.2636,1.9283,0.0303,3.2848,29.6995,29.6995,0.0,2.6701,54.8135,76.8298
292.3272,1.9304,0.0337,0.0678,3.2666,1.9405,0.0295,3.2639,29.6065,29.6065,0.0,2.7084,55.4399,77.1103
292.4796,1.9366,0.0367,0.0611,3.3685,1.9381,0.0242,3.3205,30.1918,30.1918,0.0,2.7349,54.4963,74.7802
